shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/6952540176465,animo-neno-ladies-breeches,Animo Women's NENO Horse Riding Breeches,Dapple EQ,Breeches,Ladies Breeches,95,auto,"The product title, tags, and collections all indicate that this is a pair of women's breeches, specifically from the Animo brand. The description highlights features typical of breeches, such as AGS for enhanced grip, and the product is categorized under 'breeches' and 'womens' collections.",breeches; Women's Breeches; Clothing - Ladies Clothing,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/animo-neno-ladies-breeches,/clothing/womens/breeches/animo-neno-ladies-breeches,yes,/clothing/womens/animo-neno-ladies-breeches,/clothing/womens/breeches/animo-neno-ladies-breeches,36; 44; animo; australia only; white,horse-riding-apparel; dapple-eq; animo,gpt-4o,no,animo
gid://shopify/Product/6952540373073,animo-nircas-jean-breeches,Animo NIRCAS Jean Breeches,Dapple EQ,Breeches,breeches,95,auto,"The product is described as 'Animo NIRCAS Denim Jean Breeches' and is listed under collections related to breeches and horse-riding apparel. The tags and description emphasize its nature as breeches, specifically denim breeches for horse riding.",Jeans; Ladies Breeches; Women's Breeches,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/animo-nircas-jean-breeches,/clothing/womens/breeches/animo-nircas-jean-breeches,yes,/clothing/womens/animo-nircas-jean-breeches,/clothing/womens/breeches/animo-nircas-jean-breeches,36; 38; 42; australia only; denim breeches,horse-riding-apparel; dapple-eq; on-sale,gpt-4o,no,animo
gid://shopify/Product/6952540438609,animo-nivel-jeans,Animo NIVEL Jeans,Dapple EQ,Jeans,Jeans,100,auto,"The product is clearly identified as 'Animo NIVEL Jeans' in the title, and the canonical collection hint is 'clothing/mens/jeans'. The description emphasizes their suitability for riding and everyday wear, confirming they are jeans.",,Clothing > Mens > Mens Jeans,/clothing/mens/jeans,/clothing/mens/jeans/animo-nivel-jeans,/clothing/mens/jeans/animo-nivel-jeans,no,,,44; australia only; horse riding jeans,horse-riding-apparel; dapple-eq; on-sale,gpt-4o,no,animo; the-equestrian
gid://shopify/Product/6952540471377,animo-nirce-trousers,Trousers From Animo NIRCE,Dapple EQ,Trousers,Trousers,95,auto,"The product is clearly identified as 'Trousers' in the title, description, and canonical collection hint. The vendor and collections also support this classification. The association with 'animo' suggests a potential brand handle.",,Clothing > Mens > Trousers,/clothing/mens/trousers,/clothing/mens/trousers/animo-nirce-trousers,/clothing/mens/trousers/animo-nirce-trousers,no,,,38; 40; 42; 44; 46,horse-riding-apparel; dapple-eq; animo,gpt-4o,no,animo
gid://shopify/Product/6952540667985,animo-sarto-wool-sweater,Animo SARTO Wool Sweater,Dapple EQ,Knitwear,Knitwear,95,auto,"The product title 'Animo SARTO Wool Sweater' and the canonical collection hint 'clothing/tops/knitwear' both indicate that this is a sweater, which falls under the 'Knitwear' category. The vendor and collections do not suggest a more specific type.",Sweater; top,Clothing > Tops > Knitwear,/clothing/tops/knitwear,/clothing/tops/knitwear/animo-sarto-wool-sweater,/clothing/tops/knitwear/animo-sarto-wool-sweater,no,,,40; 42; 44; australia only; sabbia,horse-riding-apparel; dapple-eq; on-sale,gpt-4o,no,animo
gid://shopify/Product/6952540766289,animo-rumor-mens-knit,Animo Rumor Mens Knit,Dapple EQ,Knitwear,Knitwear,90,auto,"The product is described as a 'knit' specifically for men, and the canonical collection hint is 'clothing/tops/knitwear'. The tags and description support this classification as it is a men's top suitable for layering.",Mens,Clothing > Tops > Knitwear,/clothing/tops/knitwear,/clothing/tops/knitwear/animo-rumor-mens-knit,/clothing/tops/knitwear/animo-rumor-mens-knit,no,,,46; 48; 50; 52; 54,horse-riding-apparel; dapple-eq; on-sale,gpt-4o,no,animo
gid://shopify/Product/6952540930129,animo-ss20-mens-isla-competition-jacket,Animo ISLA Men's Competition Jacket SS20,Dapple EQ,Mens Competition Jacket,Mens Competition Jacket,100,auto,"The product title, tags, and description clearly indicate that this is a men's competition jacket from the Animo brand. The canonical collection hint and the vendor's focus on equestrian apparel further support this classification.",Competition Jacket; Mens; Jackets,Clothing > Mens > Mens Competition Jacket,/clothing/mens/show-jackets,/clothing/mens/show-jackets/animo-ss20-mens-isla-competition-jacket,/clothing/mens/show-jackets/animo-ss20-mens-isla-competition-jacket,no,,,44; 46; animo; australia only; black,horse-riding-apparel; dapple-eq; animo,gpt-4o,no,animo
gid://shopify/Product/6952541028433,animo-vers-cap,Animo's VERS Cap,Dapple EQ,Cap,cap,95,auto,"The product is clearly identified as a cap in the title, description, and SEO title. The tags and collections also support this classification, particularly with 'hats and caps' and 'caps' being mentioned. The vendor and brand association with Animo further solidifies this classification.",hats; Hats & Accessories,Clothing > Clothing Accessories > Caps,/clothing/accessories/caps,/clothing/accessories/caps/animo-vers-cap,/clothing/accessories/caps/animo-vers-cap,no,,,animo; australia only; bordeaux; DappleEq; hats and caps,horse-riding-apparel; dapple-eq; animo,gpt-4o,no,animo
gid://shopify/Product/6952541061201,animo-talos-socks,Socks - TALOS By Animo,Dapple EQ,Socks,socks,100,auto,"The product is clearly identified as socks in the title, tags, and description. It is also categorized under 'clothing/accessories/socks' in the canonical collection hint, confirming its classification as socks.",,Clothing > Clothing Accessories > long socks,/clothing/accessories/socks,/clothing/accessories/socks/animo-talos-socks,/clothing/accessories/socks/animo-talos-socks,no,,,animo; australia only; l; m; s,horse-riding-apparel; dapple-eq; animo,gpt-4o,no,animo
gid://shopify/Product/6952541323345,anky-glacier-breeches-full-seat,Women's Horse Riding Breeches with Full Seat by ANKY Glacier,Dapple EQ,Ladies Breeches,Ladies Breeches,95,auto,"The product is clearly described as women's breeches with a full seat, specifically by ANKY. The title, tags, and collections all support this classification. The vendor is Dapple EQ, and the product is part of the 'breeches' collection, reinforcing the type as 'Ladies Breeches'.",breeches; Women's Breeches,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/breeches/anky-glacier-breeches-full-seat,/clothing/womens/breeches/anky-glacier-breeches-full-seat,no,,,34; 36; 38; 40; 42,horse-riding-apparel; dapple-eq; on-sale,gpt-4o,no,anky
gid://shopify/Product/6952541519953,animo-suon-ladies-knit,Animo Suon Ladies Knit,Dapple EQ,Knitwear,Knitwear,95,auto,"The product title 'Animo Suon Ladies Knit' and the canonical collection hint 'clothing/tops/knitwear' clearly indicate that this is a knitwear item. The vendor 'Dapple EQ' and tags like 'womens' support this classification. The description also emphasizes it as a knit, suitable for layering.",Tops; Ladies Clothing,Clothing > Tops > Knitwear,/clothing/tops/knitwear,/clothing/tops/knitwear/animo-suon-ladies-knit,/clothing/tops/knitwear/animo-suon-ladies-knit,no,,,38; 40; 42; 44; australia only,horse-riding-apparel; dapple-eq; on-sale,gpt-4o,no,animo
gid://shopify/Product/6952541847633,anna-scarpati-sean-breeches,Breeches Sean By Anna Scarpati,Dapple EQ,Breeches,breeches,95,auto,"The product title, tags, and description all emphasize 'breeches', specifically mentioning 'Sean By Anna Scarpati'. The collections and vendor also support this classification. The canonical collection hint 'clothing/womens' aligns with breeches as a type of women's riding apparel.",Ladies Breeches; Clothing - Ladies Clothing,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/anna-scarpati-sean-breeches,/clothing/womens/breeches/anna-scarpati-sean-breeches,yes,/clothing/womens/anna-scarpati-sean-breeches,/clothing/womens/breeches/anna-scarpati-sean-breeches,44; anna scarpati; australia only; white; white breeches,horse-riding-apparel; dapple-eq; on-sale,gpt-4o,no,anna-scarpati
gid://shopify/Product/6952542928977,kentucky-achilles-gel-socks,Kentucky Achilles Gel Socks,Dapple EQ,Socks,socks,95,auto,"The product is described as 'Kentucky Achilles Gel Socks' and is listed under collections related to clothing and accessories, specifically socks. The description emphasizes the sock's features and benefits, confirming its classification as socks.",,Clothing > Clothing Accessories > long socks,/clothing/accessories/socks,/clothing/accessories/socks/kentucky-achilles-gel-socks,/clothing/accessories/socks/kentucky-achilles-gel-socks,no,,,36/41; 42/46; australia only; DappleEq; kentucky,horse-riding-apparel; dapple-eq; kentucky,gpt-4o,no,kentucky
gid://shopify/Product/6952543092817,for-horses-winnie-full-seat-breeches,For Horses Winnie Full Seat Breeches,Dapple EQ,Breeches,breeches,95,auto,"The product title 'For Horses Winnie Full Seat Breeches' and tags like 'white breeches' clearly indicate that this is a type of breeches. The description further supports this by mentioning 'Full seat silicone impregnated grip design,' which is characteristic of breeches. The canonical collection hint 'clothing/womens' aligns with the type 'Breeches' as well.",Breeches & Riding Tights; Ladies Breeches; Women's Breeches,Clothing > Ladies Clothing > Ladies Breeches,/clothing/womens/breeches,/clothing/womens/for-horses-winnie-full-seat-breeches,/clothing/womens/breeches/for-horses-winnie-full-seat-breeches,yes,/clothing/womens/for-horses-winnie-full-seat-breeches,/clothing/womens/breeches/for-horses-winnie-full-seat-breeches,40; 44; 46; australia only; beige,horse-riding-apparel; dapple-eq; on-sale,gpt-4o,no,
gid://shopify/Product/6952543125585,pampeano-jefe-argentinian-polo-belt,Pampeano 'Jefe' Argentinian Polo Belt,Dapple EQ,Belts,belts,100,auto,"The product is explicitly described as a 'polo belt' in the title and description. It is categorized under 'belts' in the canonical collection hint and tags, confirming its classification as a belt.",,Clothing > Clothing Accessories > CLOTHING: Belts,/clothing/accessories/belts,/clothing/accessories/belts/pampeano-jefe-argentinian-polo-belt,/clothing/accessories/belts/pampeano-jefe-argentinian-polo-belt,no,,,100cm; 105cm; 110cm; 80cm; 85cm,horse-riding-apparel; dapple-eq; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6952543584337,pampeano-sierra-argentinia-polo-belt,Pampeano 'Sierra' Argentinia Polo Belt,Dapple EQ,Belts,belts,100,auto,"The product is clearly described as a 'polo belt' in the title and description. It is also tagged with 'belts' and falls under the 'clothing/accessories/belts' collection. The current type is already set to 'Belts', which is the most specific and appropriate category for this product.",,Clothing > Clothing Accessories > CLOTHING: Belts,/clothing/accessories/belts,/clothing/accessories/belts/pampeano-sierra-argentinia-polo-belt,/clothing/accessories/belts/pampeano-sierra-argentinia-polo-belt,no,,,100; 80; 85; 90; 95,horse-riding-apparel; dapple-eq; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6952543813713,pampeano-jugadoro-argentinian-polo-belt,Pampeano 'Jugadoro' Argentinian Polo Belt,Dapple EQ,Belts,belts,100,auto,"The product is clearly described as a 'polo belt' in the title and description, and it is categorized under 'belts' in the tags and canonical collection hint. The vendor and collections also support this classification as a belt.",,Clothing > Clothing Accessories > CLOTHING: Belts,/clothing/accessories/belts,/clothing/accessories/belts/pampeano-jugadoro-argentinian-polo-belt,/clothing/accessories/belts/pampeano-jugadoro-argentinian-polo-belt,no,,,100cm; 105cm; 110cm; 80cm; 85cm,horse-riding-apparel; dapple-eq; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6952543846481,pampeano-multi-argentinian-polo-belt,Pampeano 'Multi' Argentinian Polo Belt,Dapple EQ,Belts,belts,100,auto,"The product is explicitly described as a 'polo belt' and is categorized under 'belts' in the tags and canonical collection hint. The description emphasizes its use as a belt, suitable for various outfits, confirming it as a belt product.",,Clothing > Clothing Accessories > CLOTHING: Belts,/clothing/accessories/belts,/clothing/accessories/belts/pampeano-multi-argentinian-polo-belt,/clothing/accessories/belts/pampeano-multi-argentinian-polo-belt,no,,,100cm; 105cm; 110cm; 80cm; 85cm,horse-riding-apparel; dapple-eq; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956121981009,bandage-scissors,Bandage Scissors,Trailrace Equestrian Outfitters,Veterinary,Medical Supplies,90,auto,"The product is a pair of scissors specifically designed for cutting bandages and medical dressings, which aligns with 'Medical Supplies'. The description emphasizes its use in a First Aid kit, supporting this classification.",Care Products; Health Care,Horse > Coat and Hoof care,/horse/veterinary,/products/bandage-scissors,/horse/veterinary/bandage-scissors,yes,/products/bandage-scissors,/horse/veterinary/bandage-scissors,australia only; trailrace,horse-bandages; horse-health; trailrace-equestrian-outfitters,gpt-4o,no,
gid://shopify/Product/6956122013777,absorbine-hooflex-frog-and-sole-care,Hoof Care Solution: Absorbine Hooflex - Frog and Sole Care,Trailrace Equestrian Outfitters,Veterinary,Hoof Care,95,auto,"The product is specifically designed for hoof care, as indicated by the title, tags, and description. It addresses bacterial and fungal infections in horse hooves, which aligns with the 'Hoof Care' category.",Horse Health & Tack Care; Grooming Products,Horse > Stable Accessories > Hoof Care,/horse/stable/hoof-care,/products/absorbine-hooflex-frog-and-sole-care,/horse/stable/hoof-care/absorbine-hooflex-frog-and-sole-care,yes,/products/absorbine-hooflex-frog-and-sole-care,/horse/stable/hoof-care/absorbine-hooflex-frog-and-sole-care,absorbine; australia only; hoof care; trailrace,horse-grooming-supplies; horse-health; trailrace-equestrian-outfitters,gpt-4o,no,
gid://shopify/Product/6956122079313,absorbine-ultrashield-ex,Absorbine UltraShield EX Insect Repellent,Trailrace Equestrian Outfitters,Fly Control,Fly Control,100,auto,"The product is explicitly described as an insect repellent and fly spray for horses, which aligns perfectly with the 'Fly Control' category. The title, description, and canonical collection hint all support this classification.",Insect Repellent; Horse Health & Tack Care,Horse > Stable Accessories > Fly Control,/horse/stable/fly-control,/horse/stable/fly-control/absorbine-ultrashield-ex,/horse/stable/fly-control/absorbine-ultrashield-ex,no,,,475ml; 950ml; absorbine; australia only; trailrace,horse-grooming-supplies; horse-health; trailrace-equestrian-outfitters,gpt-4o,no,
gid://shopify/Product/6956122112081,arcequine-microcurrent-device,ArcEquine Microcurrent Device,Trailrace Equestrian Outfitters,Veterinary,Health Care,80,auto,"The ArcEquine Microcurrent Device is used for therapeutic purposes, specifically to boost ATP production and aid in recovery, which aligns with health care products. The collections and description emphasize its role in horse health, supporting this classification.",Medical Supplies; Therapy Boots,Horse > Coat and Hoof care,/horse/veterinary,/products/arcequine-microcurrent-device,/horse/veterinary/arcequine-microcurrent-device,yes,/products/arcequine-microcurrent-device,/horse/veterinary/arcequine-microcurrent-device,australia only; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122144849,absorbine-show-sheen-hair-polish,Absorbine Show Sheen Mane and Tail Enhancer,Trailrace Equestrian Outfitters,Grooming,grooming,90,auto,"The product is a mane and tail enhancer for horses, focusing on grooming by detangling, enhancing shine, and protecting hair. The collections and tags support its classification under grooming supplies.","Coat, Hoof & Grooming; Horse Grooming; Grooming Products","Horse > Coat, Hoof & Grooming",/horse/grooming,/horse/grooming/absorbine-show-sheen-hair-polish,/horse/grooming/absorbine-show-sheen-hair-polish,no,,,3.8lt; 950ml - sprayer; 950ml- refill; absorbine; australia only,horse-grooming-supplies; trailrace-equestrian-outfitters; on-sale,gpt-4o,no,
gid://shopify/Product/6956122210385,betavet-arnica-magic,BetaVet Arnica Magic,Trailrace Equestrian Outfitters,Veterinary,Health Care,80,auto,"The product is a topical treatment for horses, focusing on muscle and tendon relief, which aligns with 'Health Care'. The description emphasizes its use for soothing muscles, sprains, and insect bites, fitting within health care products for horses.","Horse Health & Tack Care; Coat, Hoof & Grooming",Horse > Coat and Hoof care,/horse/veterinary,/products/betavet-arnica-magic,/horse/veterinary/betavet-arnica-magic,yes,/products/betavet-arnica-magic,/horse/veterinary/betavet-arnica-magic,australia only; betavet; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122243153,betavet-cool-n-tite-500ml,BetaVet Cool N Tite 500ml,Trailrace Equestrian Outfitters,Veterinary,Health Care,85,auto,"The product is a cooling liniment used for horses, specifically for cooling and soothing tendons and muscles after exercise. This aligns with 'Health Care' as it pertains to maintaining the health and recovery of horses.","Horse Health & Tack Care; Coat, Hoof & Grooming",Horse > Coat and Hoof care,/horse/veterinary,/products/betavet-cool-n-tite-500ml,/horse/veterinary/betavet-cool-n-tite-500ml,yes,/products/betavet-cool-n-tite-500ml,/horse/veterinary/betavet-cool-n-tite-500ml,australia only; betavet; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122275921,betavet-buildagut,BetaVet BuildaGut,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is associated with horse health and is described as a natural marine multi-mineral algae, which suggests it is a supplement for horses. The vendor and collections also support this categorization.",Pet Supplements; Supplements,Horse > Supplements,/horse/supplements,/products/betavet-buildagut,/horse/supplements/betavet-buildagut,yes,/products/betavet-buildagut,/horse/supplements/betavet-buildagut,1kg; 3kg; 500g; australia only; betavet,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122308689,betavet-flexidog,Betavet Flexidog,Trailrace Equestrian Outfitters,Veterinary,Dog Supplements,90,auto,"The product is a nutritional feed supplement specifically designed for dogs, as indicated by the title 'Betavet Flexidog' and the description focusing on joint health for dogs. The tags and collections also suggest a focus on supplements and pet health.",Pet Supplements; Dog Potions & Lotions,Pet > Dogs > Dog Supplements,/pet/dog/supplements,/products/betavet-flexidog,/pet/dog/supplements/betavet-flexidog,yes,/products/betavet-flexidog,/pet/dog/supplements/betavet-flexidog,australia only; betavet; supplements and medicine; trailrace; vitamins and supplements,horse-health; pets; trailrace-equestrian-outfitters,gpt-4o,no,
gid://shopify/Product/6956122341457,betavet-electrolift-paste-30g,BetaVet Electrolift Paste 30g,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is described as a nutritional herbal and electrolyte feed supplement for horses, which aligns with the 'Horse Supplements' category. The collections and description emphasize its use for horse health and performance recovery, supporting this classification.",Supplements; Pet Supplements,Horse > Supplements,/horse/supplements,/products/betavet-electrolift-paste-30g,/horse/supplements/betavet-electrolift-paste-30g,yes,/products/betavet-electrolift-paste-30g,/horse/supplements/betavet-electrolift-paste-30g,australia only; betavet; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122374225,betavet-gastri-tec,BetaVet Gastri-Tec,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a nutritional feed supplement designed to support digestive health in horses, which aligns with the 'Horse Supplements' category. The description emphasizes its role in maintaining gastro-intestinal health, making it a supplement for horses.",Pet Supplements; Supplements,Horse > Supplements,/horse/supplements,/products/betavet-gastri-tec,/horse/supplements/betavet-gastri-tec,yes,/products/betavet-gastri-tec,/horse/supplements/betavet-gastri-tec,500ml; australia only; betavet; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122406993,betavet-echinacea-premier,BetaVet Echinacea Premier,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a nutritional feed supplement designed to support healthy immune function in horses, as indicated by the title, description, and collections like 'horse-health'.",Pet Supplements; Supplements,Horse > Supplements,/horse/supplements,/products/betavet-echinacea-premier,/horse/supplements/betavet-echinacea-premier,yes,/products/betavet-echinacea-premier,/horse/supplements/betavet-echinacea-premier,500ml; australia only; betavet; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122439761,betavet-heals-up,BetaVet Heals Up,Trailrace Equestrian Outfitters,Veterinary,Health Care,85,auto,"The product is a topical skin repair solution for horses, focusing on wound care and skin healing. It is categorized under 'horse-health' and described as a first aid kit essential for treating mild cuts, scrapes, and insect bites. This aligns with the 'Health Care' type, which encompasses products related to the health and treatment of animals.","Horse Health & Tack Care; Coat, Hoof & Grooming",Horse > Coat and Hoof care,/horse/veterinary,/products/betavet-heals-up,/horse/veterinary/betavet-heals-up,yes,/products/betavet-heals-up,/horse/veterinary/betavet-heals-up,australia only; betavet; trailrace; wound care,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122472529,betavet-hemohalt,Betavet Hemohalt,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a nutritional feed supplement designed for pulmonary support in sport and race horses, which aligns with the 'Horse Supplements' category. The description emphasizes its use for maintaining blood vessels and capillaries in the lungs, fitting the supplement category.",Pet Supplements; Supplements,Horse > Supplements,/horse/supplements,/products/betavet-hemohalt,/horse/supplements/betavet-hemohalt,yes,/products/betavet-hemohalt,/horse/supplements/betavet-hemohalt,2l; 4l; 500ml; australia only; betavet,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122505297,betavet-equicoff,BetaVet EquiCoff,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a nutritional feed supplement designed to support respiratory health in horses, which aligns with the 'Horse Supplements' category. The description emphasizes its role in supporting immune function and respiratory health, typical of supplements.",Pet Supplements; Health Care,Horse > Supplements,/horse/supplements,/products/betavet-equicoff,/horse/supplements/betavet-equicoff,yes,/products/betavet-equicoff,/horse/supplements/betavet-equicoff,1 litre; 500ml; australia only; betavet; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122538065,betavet-regumare,BetaVet Regumare,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a nutritional feed supplement designed to support hormonal balance in mares, which aligns with the 'Horse Supplements' category. The description and collections like 'horse-health' support this classification.",Pet Supplements; Supplements,Horse > Supplements,/horse/supplements,/products/betavet-regumare,/horse/supplements/betavet-regumare,yes,/products/betavet-regumare,/horse/supplements/betavet-regumare,1 litre; 2 litre; 500ml; australia only; betavet,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122603601,betavet-flexalot,BetaVet Joint Supplement Flexalot,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a joint supplement specifically formulated for horses, as indicated by the title, description, and tags. It is designed to aid in joint and connective tissue health, which aligns with the 'Horse Supplements' category.",Pet Supplements; Supplements,Horse > Supplements,/horse/supplements,/products/betavet-flexalot,/horse/supplements/betavet-flexalot,yes,/products/betavet-flexalot,/horse/supplements/betavet-flexalot,500ml; australia only; betavet; joint supplements; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122636369,betavet-steady-steed-paste-30g,Betavet Steady Steed Paste 30g,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is described as a 'natural equine calming aid' and a 'nutritional herbal feed supplement,' which aligns with the category of 'Horse Supplements.' The vendor and collections also support this classification.",Supplements; Pet Supplements,Horse > Supplements,/horse/supplements,/products/betavet-steady-steed-paste-30g,/horse/supplements/betavet-steady-steed-paste-30g,yes,/products/betavet-steady-steed-paste-30g,/horse/supplements/betavet-steady-steed-paste-30g,australia only; betavet; calming supplements; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122669137,betavet-steady-steed-paste-500g,Betavet Steady Steed Paste 500g,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a scientifically formulated herbal preparation aimed at supporting the horse's nervous system and overall health, which aligns with the purpose of supplements. The description emphasizes its benefits for the nervous system, muscle tightness, and digestion, which are typical concerns addressed by horse supplements.",Health Care; Pet Supplements,Horse > Supplements,/horse/supplements,/products/betavet-steady-steed-paste-500g,/horse/supplements/betavet-steady-steed-paste-500g,yes,/products/betavet-steady-steed-paste-500g,/horse/supplements/betavet-steady-steed-paste-500g,australia only; betavet; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122701905,betavet-greasy-heal,BetaVet Greasy Heal,Trailrace Equestrian Outfitters,Veterinary,Health Care,85,auto,"The product 'BetaVet Greasy Heal' is designed for treating skin disorders in horses and dogs, such as greasy heel and mud fever. This aligns with 'Health Care' as it involves dermatological treatment and protection for animals.",Dog Potions & Lotions; Horse Health & Tack Care,Horse > Coat and Hoof care,/horse/veterinary,/products/betavet-greasy-heal,/horse/veterinary/betavet-greasy-heal,yes,/products/betavet-greasy-heal,/horse/veterinary/betavet-greasy-heal,australia only; betavet; trailrace,horse-health; pets; trailrace-equestrian-outfitters,gpt-4o,no,
gid://shopify/Product/6956122734673,betavet-steady-steed,BetaVet Steady Steed,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a nutritional herbal feed supplement designed to calm nervous or spooky horses, which aligns with the category of supplements for horses. The description and tags emphasize its role as a calming aid, fitting the 'Horse Supplements' type.",Pet Supplements; Supplements,Horse > Supplements,/horse/supplements,/products/betavet-steady-steed,/horse/supplements/betavet-steady-steed,yes,/products/betavet-steady-steed,/horse/supplements/betavet-steady-steed,1-litre; 2-litre; 4-litre; 500ml; australia only,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122767441,betavet-protect,BetaVet Joint Supplement,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a joint supplement for horses, as indicated by the title, tags, and description. It is designed to support the health of skeletal and connective tissue in horses, which aligns with the 'Horse Supplements' category.",Supplements; Pet Supplements,Horse > Supplements,/horse/supplements,/products/betavet-protect,/horse/supplements/betavet-protect,yes,/products/betavet-protect,/horse/supplements/betavet-protect,500gm; australia only; betavet; joint supplements; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956122800209,betavet-prepare,BetaVet Prepare,Trailrace Equestrian Outfitters,Veterinary,Horse Supplements,90,auto,"The product is a scientifically formulated nutritional feed supplement designed to support horse health, specifically targeting stress, muscle mass, and coat condition. It is categorized under 'horse-health' and described as a supplement for sport and racehorses, aligning with 'Horse Supplements'.",Supplements; Pet Supplements,Horse > Supplements,/horse/supplements,/products/betavet-prepare,/horse/supplements/betavet-prepare,yes,/products/betavet-prepare,/horse/supplements/betavet-prepare,1 litre; 500ml; australia only; betavet; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/6956123062353,carr-day-martin-cornucrescine-daily-hoof-dressing,Carr & Day & Martin Hoof Care: Cornucrescine Daily Hoof Dressing,Trailrace Equestrian Outfitters,Veterinary,Hoof Care,95,auto,"The product is a hoof dressing specifically designed for hoof care, as indicated by the title, tags, and description. It is part of the horse-grooming-supplies collection, which aligns with hoof care products.",Coat and Hoof care; Horse Health & Tack Care,Horse > Stable Accessories > Hoof Care,/horse/stable/hoof-care,/products/carr-day-martin-cornucrescine-daily-hoof-dressing,/horse/stable/hoof-care/carr-day-martin-cornucrescine-daily-hoof-dressing,yes,/products/carr-day-martin-cornucrescine-daily-hoof-dressing,/horse/stable/hoof-care/carr-day-martin-cornucrescine-daily-hoof-dressing,australia only; hoof care; trailrace,horse-grooming-supplies; horse-health; trailrace-equestrian-outfitters,gpt-4o,no,
gid://shopify/Product/6956123095121,calafea-oil-500ml,Calafea Oil 500ml,Trailrace Equestrian Outfitters,Veterinary,Health Care,70,auto,"The product is an oil related to horse health, as indicated by the collections and vendor. 'Health Care' is the most fitting type for a product used in equine health management.",Care Products; Horse Health & Tack Care,Horse > Coat and Hoof care,/horse/veterinary,/products/calafea-oil-500ml,/horse/veterinary/calafea-oil-500ml,yes,/products/calafea-oil-500ml,/horse/veterinary/calafea-oil-500ml,australia only; trailrace,horse-health; trailrace-equestrian-outfitters; globo_basis_collection,gpt-4o,no,
