url_path,h1_title,meta_title,meta_description,short_description,breadcrumb_label,parent_url,category_level,status,default_sort,faq_json,related_categories_json
/horse/boots/stable,Stable Boots,Stable Boots | Premium Quality | The Equestrian,Shop Stable Boots at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stable boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Stable Boots,/horse/boots,3,published,best-selling,[],[]
/horse/boots/jumping,Jumping Boots,Jumping Boots | Premium Quality | The Equestrian,Shop Jumping Boots at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of jumping boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Jumping Boots,/horse/boots,3,published,best-selling,[],[]
/horse/boots/fly-boots,Fly Boots,Fly Boots | Premium Quality | The Equestrian,Shop Fly Boots at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of fly boots. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Fly Boots,/horse/boots,3,published,best-selling,[],[]
/horse/bits,Bits,Bits | Buy Online | The Equestrian,Shop Bits at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bits. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bits,/horse,2,published,best-selling,[],[]
/horse/bits/accessories,Bits - Bit Accessories,Bits - Bit Accessories | Premium Quality | The Equestrian,Shop Bits - Bit Accessories at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of bits - bit accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Bits - Bit Accessories,/horse/bits,3,published,best-selling,[],[]
/horse/grooming,Grooming,Grooming | Buy Online | The Equestrian,Shop Grooming at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of grooming. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Grooming,/horse,2,published,best-selling,[],[]
/horse/grooming/show-prep,Show Preparation,Show Preparation | Premium Quality | The Equestrian,Shop Show Preparation at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of show preparation. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Show Preparation,/horse/grooming,3,published,best-selling,[],[]
/horse/grooming/brushes,"Horse Grooming Combs, Brushes & Mitts","Horse Grooming Combs, Brushes & Mitts | Premium Quality | The Equestrian","Shop Horse Grooming Combs, Brushes & Mitts at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.","Browse our extensive range of horse grooming combs, brushes & mitts. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","Horse Grooming Combs, Brushes & Mitts",/horse/grooming,3,published,best-selling,[],[]
/horse/grooming/coat-care,Coat Care,Coat Care | Premium Quality | The Equestrian,Shop Coat Care at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of coat care. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Coat Care,/horse/grooming,3,published,best-selling,[],[]
/horse/grooming/products,Grooming Products,Grooming Products | Premium Quality | The Equestrian,Shop Grooming Products at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of grooming products. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Grooming Products,/horse/grooming,3,published,best-selling,[],[]
/horse/grooming/bags,Grooming Bags and Brushes,Grooming Bags and Brushes | Premium Quality | The Equestrian,Shop Grooming Bags and Brushes at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of grooming bags and brushes. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Grooming Bags and Brushes,/horse/grooming,3,published,best-selling,[],[]
/horse/grooming/plaiting,Plaiting,Plaiting | Premium Quality | The Equestrian,Shop Plaiting at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of plaiting. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Plaiting,/horse/grooming,3,published,best-selling,[],[]
/horse/grooming/shampoo,Shampoo,Shampoo | Premium Quality | The Equestrian,Shop Shampoo at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of shampoo. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Shampoo,/horse/grooming,3,published,best-selling,[],[]
/horse/supplements,Supplements,Supplements | Buy Online | The Equestrian,Shop Supplements at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of supplements. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Supplements,/horse,2,published,best-selling,[],[]
/horse/pads,Saddle Cloths,Saddle Cloths | Buy Online | The Equestrian,Shop Saddle Cloths at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of saddle cloths. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Saddle Cloths,/horse,2,published,best-selling,[],[]
/horse/pads/wither-pads,Wither & Back Pads,Wither & Back Pads | Premium Quality | The Equestrian,Shop Wither & Back Pads at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of wither & back pads. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Wither & Back Pads,/horse/pads,3,published,best-selling,[],[]
/horse/pads/western,Western Pads,Western Pads | Premium Quality | The Equestrian,Shop Western Pads at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of western pads. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Western Pads,/horse/pads,3,published,best-selling,[],[]
/horse/pads/gel-pads,Gel & Comfort Pads,Gel & Comfort Pads | Premium Quality | The Equestrian,Shop Gel & Comfort Pads at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of gel & comfort pads. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Gel & Comfort Pads,/horse/pads,3,published,best-selling,[],[]
/horse/pads/dressage,Dressage Pads,Dressage Pads | Premium Quality | The Equestrian,Shop Dressage Pads at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of dressage pads. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Dressage Pads,/horse/pads,3,published,best-selling,[],[]
/horse/pads/half-pads,Half Pads,Half Pads | Premium Quality | The Equestrian,Shop Half Pads at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of half pads. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Half Pads,/horse/pads,3,published,best-selling,[],[]
/horse/pads/wither-relief,Wither relief saddlepad,Wither relief saddlepad | Premium Quality | The Equestrian,Shop Wither relief saddlepad at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of wither relief saddlepad. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Wither relief saddlepad,/horse/pads,3,published,best-selling,[],[]
/horse/pads/jumping,Jump Pad,Jump Pad | Premium Quality | The Equestrian,Shop Jump Pad at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of jump pad. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Jump Pad,/horse/pads,3,published,best-selling,[],[]
/horse/pads/all-purpose,All Purpose Pads,All Purpose Pads | Premium Quality | The Equestrian,Shop All Purpose Pads at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of all purpose pads. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",All Purpose Pads,/horse/pads,3,published,best-selling,[],[]
/horse/halters,Headstalls,Headstalls | Buy Online | The Equestrian,Shop Headstalls at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of headstalls. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Headstalls,/horse,2,published,best-selling,[],[]
/horse/halters/leads,Leads & Snap Hooks,Leads & Snap Hooks | Premium Quality | The Equestrian,Shop Leads & Snap Hooks at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of leads & snap hooks. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Leads & Snap Hooks,/horse/halters,3,published,best-selling,[],[]
/horse/halters/lead-ropes,Lead Rope,Lead Rope | Premium Quality | The Equestrian,Shop Lead Rope at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of lead rope. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Lead Rope,/horse/halters,3,published,best-selling,[],[]
/horse/racing,Racing & PVC,Racing & PVC | Buy Online | The Equestrian,Shop Racing & PVC at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of racing & pvc. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Racing & PVC,/horse,2,published,best-selling,[],[]
/horse/racing/harness,Harness Racing,Harness Racing | Premium Quality | The Equestrian,Shop Harness Racing at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of harness racing. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Harness Racing,/horse/racing,3,published,best-selling,[],[]
/horse/veterinary,Health Care,Health Care | Buy Online | The Equestrian,Shop Health Care at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of health care. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Health Care,/horse,2,published,best-selling,[],[]
/horse/veterinary/first-aid,First Aid & Dressings,First Aid & Dressings | Premium Quality | The Equestrian,Shop First Aid & Dressings at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of first aid & dressings. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",First Aid & Dressings,/horse/veterinary,3,published,best-selling,[],[]
/horse/stable,Stable Equipment,Stable Equipment | Buy Online | The Equestrian,Shop Stable Equipment at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stable equipment. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Stable Equipment,/horse,2,published,best-selling,[],[]
/horse/stable/leather-care,Leather Care & Proofing,Leather Care & Proofing | Premium Quality | The Equestrian,Shop Leather Care & Proofing at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of leather care & proofing. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Leather Care & Proofing,/horse/stable,3,published,best-selling,[],[]
/horse/stable/farrier,Farrier,Farrier | Premium Quality | The Equestrian,Shop Farrier at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of farrier. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Farrier,/horse/stable,3,published,best-selling,[],[]
/horse/stable/treats,Horse Treats & Toys,Horse Treats & Toys | Premium Quality | The Equestrian,Shop Horse Treats & Toys at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of horse treats & toys. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Horse Treats & Toys,/horse/stable,3,published,best-selling,[],[]
/horse/stable/diy,DIY Kit,DIY Kit | Premium Quality | The Equestrian,Shop DIY Kit at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of diy kit. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",DIY Kit,/horse/stable,3,published,best-selling,[],[]
/horse/stable/clippers,Clippers,Clippers | Premium Quality | The Equestrian,Shop Clippers at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of clippers. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Clippers,/horse/stable,3,published,best-selling,[],[]
/horse/stable/fly-control,Fly Control,Fly Control | Premium Quality | The Equestrian,Shop Fly Control at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of fly control. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Fly Control,/horse/stable,3,published,best-selling,[],[]
/horse/stable/feed-storage,Feed Bins & Hay Bags,Feed Bins & Hay Bags | Premium Quality | The Equestrian,Shop Feed Bins & Hay Bags at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of feed bins & hay bags. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Feed Bins & Hay Bags,/horse/stable,3,published,best-selling,[],[]
/horse/stable/instruments,Instruments,Instruments | Premium Quality | The Equestrian,Shop Instruments at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of instruments. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Instruments,/horse/stable,3,published,best-selling,[],[]
/horse/stable/wormers,Wormers,Wormers | Premium Quality | The Equestrian,Shop Wormers at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of wormers. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Wormers,/horse/stable,3,published,best-selling,[],[]
/horse/stable/feeding,Feeding,Feeding | Premium Quality | The Equestrian,Shop Feeding at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of feeding. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Feeding,/horse/stable,3,published,best-selling,[],[]
/horse/stable/paddock,Paddock Blades,Paddock Blades | Premium Quality | The Equestrian,Shop Paddock Blades at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of paddock blades. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Paddock Blades,/horse/stable,3,published,best-selling,[],[]
/horse/stable/jumps,Jumps & Markers,Jumps & Markers | Premium Quality | The Equestrian,Shop Jumps & Markers at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of jumps & markers. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Jumps & Markers,/horse/stable,3,published,best-selling,[],[]
/horse/stable/hay-nets,Hay Net,Hay Net | Premium Quality | The Equestrian,Shop Hay Net at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of hay net. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Hay Net,/horse/stable,3,published,best-selling,[],[]
/horse/stable/feed,Horse Feed,Horse Feed | Premium Quality | The Equestrian,Shop Horse Feed at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of horse feed. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Horse Feed,/horse/stable,3,published,best-selling,[],[]
/horse/stable/insect-repellent,Insect Repellent,Insect Repellent | Premium Quality | The Equestrian,Shop Insect Repellent at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of insect repellent. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Insect Repellent,/horse/stable,3,published,best-selling,[],[]
/horse/stable/fly-repellent,Fly Repellant,Fly Repellant | Premium Quality | The Equestrian,Shop Fly Repellant at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of fly repellant. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Fly Repellant,/horse/stable,3,published,best-selling,[],[]
/horse/stable/rug-racks,Rug Rack,Rug Rack | Premium Quality | The Equestrian,Shop Rug Rack at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of rug rack. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Rug Rack,/horse/stable,3,published,best-selling,[],[]
/horse/stable/wrap-bags,Wrap Bag,Wrap Bag | Premium Quality | The Equestrian,Shop Wrap Bag at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of wrap bag. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Wrap Bag,/horse/stable,3,published,best-selling,[],[]
/horse/stable/storage,Storage,Storage | Premium Quality | The Equestrian,Shop Storage at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of storage. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Storage,/horse/stable,3,published,best-selling,[],[]
/horse/stable/bags,stable Bag,stable Bag | Premium Quality | The Equestrian,Shop stable Bag at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stable bag. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",stable Bag,/horse/stable,3,published,best-selling,[],[]
/horse/stable/hoof-care,Hoof Care,Hoof Care | Premium Quality | The Equestrian,Shop Hoof Care at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of hoof care. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Hoof Care,/horse/stable,3,published,best-selling,[],[]
/horse/stable/tail-bags,Tailbag,Tailbag | Premium Quality | The Equestrian,Shop Tailbag at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of tailbag. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Tailbag,/horse/stable,3,published,best-selling,[],[]
/horse/training,Training and Lunging,Training and Lunging | Buy Online | The Equestrian,Shop Training and Lunging at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of training and lunging. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Training and Lunging,/horse,2,published,best-selling,[],[]
/horse/training/lungeing,Lungeing & Schooling,Lungeing & Schooling | Premium Quality | The Equestrian,Shop Lungeing & Schooling at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of lungeing & schooling. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Lungeing & Schooling,/horse/training,3,published,best-selling,[],[]
/horse/training/lunge-equipment,Lunge Line,Lunge Line | Premium Quality | The Equestrian,Shop Lunge Line at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of lunge line. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Lunge Line,/horse/training,3,published,best-selling,[],[]
/horse/training/ropes,Rope,Rope | Premium Quality | The Equestrian,Shop Rope at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of rope. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Rope,/horse/training,3,published,best-selling,[],[]
/horse/stock-western,Stock & Western,Stock & Western | Buy Online | The Equestrian,Shop Stock & Western at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stock & western. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Stock & Western,/horse,2,published,best-selling,[],[]
/horse/rugs,Horse Rugs,Horse Rugs | Buy Online | The Equestrian,Shop Horse Rugs at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of horse rugs. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Horse Rugs,/horse,2,published,best-selling,[],[]
/horse/rugs/summer,"RUGS: Summer Rugs, Neck Rugs & Hoods","RUGS: Summer Rugs, Neck Rugs & Hoods | Premium Quality | The Equestrian","Shop RUGS: Summer Rugs, Neck Rugs & Hoods at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.","Browse our extensive range of rugs: summer rugs, neck rugs & hoods. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","RUGS: Summer Rugs, Neck Rugs & Hoods",/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/winter,"RUGS: Winter Rugs, Neck Rugs & Hoods","RUGS: Winter Rugs, Neck Rugs & Hoods | Premium Quality | The Equestrian","Shop RUGS: Winter Rugs, Neck Rugs & Hoods at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.","Browse our extensive range of rugs: winter rugs, neck rugs & hoods. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.","RUGS: Winter Rugs, Neck Rugs & Hoods",/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/accessories,RUGS: Rug Accessories,RUGS: Rug Accessories | Premium Quality | The Equestrian,Shop RUGS: Rug Accessories at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of rugs: rug accessories. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",RUGS: Rug Accessories,/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/hoods,Hood,Hood | Premium Quality | The Equestrian,Shop Hood at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of hood. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Hood,/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/tail-protectors,Tail Protector,Tail Protector | Premium Quality | The Equestrian,Shop Tail Protector at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of tail protector. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Tail Protector,/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/cotton,Cotton Rugs,Cotton Rugs | Premium Quality | The Equestrian,Shop Cotton Rugs at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of cotton rugs. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Cotton Rugs,/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/mesh,Mesh Rug,Mesh Rug | Premium Quality | The Equestrian,Shop Mesh Rug at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of mesh rug. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Mesh Rug,/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/flag,Flag Rug,Flag Rug | Premium Quality | The Equestrian,Shop Flag Rug at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of flag rug. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Flag Rug,/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/travel,Travel,Travel | Premium Quality | The Equestrian,Shop Travel at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of travel. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Travel,/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/rain,Rain Rugs,Rain Rugs | Premium Quality | The Equestrian,Shop Rain Rugs at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of rain rugs. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Rain Rugs,/horse/rugs,3,published,best-selling,[],[]
/horse/rugs/riding,riding rug,riding rug | Premium Quality | The Equestrian,Shop riding rug at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of riding rug. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",riding rug,/horse/rugs,3,published,best-selling,[],[]
/horse/tack,Strapping,Strapping | Buy Online | The Equestrian,Shop Strapping at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of strapping. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Strapping,/horse,2,published,best-selling,[],[]
/horse/tack/girths,Strapping - Girths,Strapping - Girths | Premium Quality | The Equestrian,Shop Strapping - Girths at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of strapping - girths. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Strapping - Girths,/horse/tack,3,published,best-selling,[],[]
/horse/tack/stirrup-irons,Stirrup Irons,Stirrup Irons | Premium Quality | The Equestrian,Shop Stirrup Irons at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of stirrup irons. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Stirrup Irons,/horse/tack,3,published,best-selling,[],[]
/horse/tack/number-holders,Number Holders,Number Holders | Premium Quality | The Equestrian,Shop Number Holders at The Equestrian. Durable and comfortable gear for your horse. Wide range of top brands available. Free shipping over $100.,"Browse our extensive range of number holders. Expertly selected for quality, durability, and performance. Whether you're competing or riding for leisure, find exactly what you need at The Equestrian.",Number Holders,/horse/tack,3,published,best-selling,[],[]
